,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
166535,1989-12-09,36.0,Downtown Train,Rod Stewart,40.0,36.0,3;
166536,1989-12-09,37.0,Me So Horny,The 2 Live Crew,33.0,26.0,14;
166537,1989-12-09,38.0,Two To Make It Right,Seduction,42.0,38.0,5;
166538,1989-12-09,39.0,The Arms Of Orion,Prince With Sheena Easton,39.0,39.0,8;
166539,1989-12-09,40.0,I Remember You,Skid Row,44.0,40.0,4;
166540,1989-12-09,41.0,Fool For Your Loving,Whitesnake,43.0,41.0,14;
166541,1989-12-09,42.0,I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,45.0,42.0,4;
166542,1989-12-09,43.0,I Want You,Shana,46.0,43.0,10;
166543,1989-12-09,44.0,Tender Lover,Babyface,51.0,44.0,4;
166544,1989-12-09,45.0,Miss You Much,Janet Jackson,36.0,1.0,15;
166545,1989-12-09,46.0,Didn't I (Blow Your Mind),New Kids On The Block,38.0,8.0,13;
166546,1989-12-09,47.0,Was It Nothing At All,Michael Damian,49.0,47.0,7;
166547,1989-12-09,48.0,Peace In Our Time,Eddie Money,66.0,48.0,2;
166548,1989-12-09,49.0,Janie's Got A Gun,Aerosmith,59.0,49.0,3;
166549,1989-12-09,50.0,Rock Wit'cha,Bobby Brown,41.0,7.0,16;
166550,1989-12-09,51.0,French Kiss,Lil Louis,50.0,50.0,8;
166551,1989-12-09,52.0,Principal's Office,Young M.C.,65.0,52.0,3;
166552,1989-12-09,53.0,If You Leave Me Now,Jaya,53.0,53.0,9;
166553,1989-12-09,54.0,Kickstart My Heart,Motley Crue,68.0,54.0,3;
166554,1989-12-09,55.0,What Kind Of Man Would I Be?,Chicago,95.0,55.0,2;
166555,1989-12-09,56.0,Pretending,Eric Clapton,62.0,56.0,4;
166556,1989-12-09,57.0,I'm Not The Man I Used To Be,Fine Young Cannibals,54.0,54.0,5;
166557,1989-12-09,58.0,I Think I Can Beat Mike Tyson,D.J. Jazzy Jeff & The Fresh Prince,60.0,58.0,6;
166558,1989-12-09,59.0,Over And Over,Pajama Party,64.0,59.0,5;
166559,1989-12-09,60.0,No More Lies,Michel'le,70.0,60.0,4;
166560,1989-12-09,61.0,Steamy Windows,Tina Turner,69.0,61.0,3;
166561,1989-12-09,62.0,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),74.0,62.0,3;
166562,1989-12-09,63.0,Love In An Elevator,Aerosmith,48.0,5.0,15;
166563,1989-12-09,64.0,Back To The Bullet,Saraya,63.0,63.0,5;
166564,1989-12-09,65.0,Cover Girl,New Kids On The Block,47.0,2.0,13;
166565,1989-12-09,66.0,Wait For You,Bonham,78.0,66.0,3;
166566,1989-12-09,67.0,Tell Me Why,Expose,,67.0,1;
166567,1989-12-09,68.0,Girl I Am Searching For You,Stevie B,56.0,56.0,10;
166568,1989-12-09,69.0,Touch Me Tonight,Shooting Star,67.0,67.0,6;
166569,1989-12-09,70.0,Hide Your Heart,KISS,80.0,70.0,3;
166570,1989-12-09,71.0,Nothin' To Hide,Poco,89.0,71.0,2;
166571,1989-12-09,72.0,Dr. Feelgood,Motley Crue,57.0,6.0,15;
166572,1989-12-09,73.0,We Can't Go Wrong,The Cover Girls,,73.0,1;
166573,1989-12-09,74.0,When I Looked At Him,Expose,55.0,10.0,17;
166574,1989-12-09,75.0,Talk To Myself,Christopher Williams,71.0,49.0,14;
166575,1989-12-09,76.0,Lullaby,The Cure,85.0,76.0,2;
166576,1989-12-09,77.0,I Didn't Mean To Stay All Night,Starship,87.0,77.0,3;
166577,1989-12-09,78.0,Woman In Chains,Tears For Fears,93.0,78.0,2;
166578,1989-12-09,79.0,Heat Of The Moment,After 7,79.0,74.0,8;
166579,1989-12-09,80.0,Sold Me Down The River,The Alarm,61.0,50.0,10;
166580,1989-12-09,81.0,Don't Take It Personal,Jermaine Jackson,88.0,81.0,2;
166581,1989-12-09,82.0,Girl I'm Gonna Miss You,Milli Vanilli,75.0,1.0,19;
166582,1989-12-09,83.0,Sunshine,Dino,58.0,23.0,14;
166583,1989-12-09,84.0,Call It Love,Poco,73.0,18.0,16;
166584,1989-12-09,85.0,Serious Kinda Girl,Christopher Max,97.0,85.0,2;
166585,1989-12-09,86.0,Sowing The Seeds Of Love,Tears For Fears,52.0,2.0,15;
166586,1989-12-09,87.0,If I Could Turn Back Time,Cher,72.0,3.0,23;
166587,1989-12-09,88.0,Owwww!,Chunky A,96.0,88.0,2;
166588,1989-12-09,89.0,My Heart Skips A Beat,The Cover Girls,82.0,38.0,14;
166589,1989-12-09,90.0,Electric Boogie,Marcia Griffiths,,90.0,1;
166590,1989-12-09,91.0,Radar Love,White Lion,94.0,59.0,12;
166591,1989-12-09,92.0,I Don't Know,Michael Morales,,92.0,1;
166592,1989-12-09,93.0,A Girl Like You,The Smithereens,,93.0,1;
166593,1989-12-09,94.0,Heart,Neneh Cherry,,94.0,1;
166594,1989-12-09,95.0,Baby Come To Me,Regina Belle,84.0,60.0,9;
166595,1989-12-09,96.0,Gimme Your Good Lovin',Diving For Pearls,,96.0,1;
166596,1989-12-09,97.0,Personal Jesus,Depeche Mode,,97.0,1;
166597,1989-12-09,98.0,It's No Crime,Babyface,77.0,7.0,18;
166598,1989-12-09,99.0,500 Miles,Hooters,,99.0,1;
166599,1989-12-09,100.0,Sugar Daddy,Thompson Twins,76.0,28.0,12;
166600,1989-12-02,1.0,Blame It On The Rain,Milli Vanilli,1.0,1.0,9;
166601,1989-12-02,2.0,We Didn't Start The Fire,Billy Joel,5.0,2.0,8;
166602,1989-12-02,3.0,(It's Just) The Way That You Love Me,Paula Abdul,4.0,3.0,16;
166603,1989-12-02,4.0,Angelia,Richard Marx,6.0,4.0,9;
166604,1989-12-02,5.0,Love Shack,The B-52s,3.0,3.0,14;
166605,1989-12-02,6.0,Another Day In Paradise,Phil Collins,10.0,6.0,5;
166606,1989-12-02,7.0,Back To Life,Soul II Soul,8.0,7.0,11;
166607,1989-12-02,8.0,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),9.0,8.0,10;
166608,1989-12-02,9.0,When I See You Smile,Bad English,2.0,1.0,12;
166609,1989-12-02,10.0,Poison,Alice Cooper,7.0,7.0,11;
166610,1989-12-02,11.0,With Every Beat Of My Heart,Taylor Dayne,13.0,11.0,7;
166611,1989-12-02,12.0,Don't Close Your Eyes,KIX,12.0,12.0,13;
166612,1989-12-02,13.0,Leave A Light On,Belinda Carlisle,15.0,13.0,10;
166613,1989-12-02,14.0,Get On Your Feet,Gloria Estefan,11.0,11.0,10;
166614,1989-12-02,15.0,Living In Sin,Bon Jovi,16.0,15.0,9;
166615,1989-12-02,16.0,Pump Up The Jam,Technotronic Featuring Felly,19.0,16.0,8;
166616,1989-12-02,17.0,Rhythm Nation,Janet Jackson,22.0,17.0,4;
166617,1989-12-02,18.0,Don't Shut Me Out,Kevin Paige,18.0,18.0,16;
166618,1989-12-02,19.0,Just Like Jesse James,Cher,26.0,19.0,7;
166619,1989-12-02,20.0,Don't Make Me Over,Sybil,23.0,20.0,11;
166620,1989-12-02,21.0,Love Song,Tesla,25.0,21.0,10;
166621,1989-12-02,22.0,Listen To Your Heart,Roxette,14.0,1.0,15;
166622,1989-12-02,23.0,The Last Worthless Evening,Don Henley,24.0,23.0,9;
166623,1989-12-02,24.0,Everything,Jody Watley,29.0,24.0,8;
166624,1989-12-02,25.0,Bust A Move,Young M.C.,17.0,7.0,19;
166625,1989-12-02,26.0,Swing The Mood,Jive Bunny & The Mastermixers,34.0,26.0,6;
166626,1989-12-02,27.0,Just Between You And Me,Lou Gramm,32.0,27.0,6;
166627,1989-12-02,28.0,This One's For The Children,New Kids On The Block,37.0,28.0,4;
166628,1989-12-02,29.0,How Am I Supposed To Live Without You,Michael Bolton,36.0,29.0,6;
166629,1989-12-02,30.0,The Angel Song,Great White,33.0,30.0,10;
166630,1989-12-02,31.0,Free Fallin',Tom Petty,43.0,31.0,5;
166631,1989-12-02,32.0,I Live By The Groove,Paul Carrack,38.0,32.0,6;
166632,1989-12-02,33.0,Me So Horny,The 2 Live Crew,28.0,26.0,13;
166633,1989-12-02,34.0,Rock And A Hard Place,The Rolling Stones,39.0,34.0,5;
166634,1989-12-02,35.0,Oh Father,Madonna,40.0,35.0,4;
166635,1989-12-02,36.0,Miss You Much,Janet Jackson,21.0,1.0,14;
166636,1989-12-02,37.0,When The Night Comes,Joe Cocker,42.0,37.0,6;
166637,1989-12-02,38.0,Didn't I (Blow Your Mind),New Kids On The Block,20.0,8.0,12;
166638,1989-12-02,39.0,The Arms Of Orion,Prince With Sheena Easton,41.0,39.0,7;
166639,1989-12-02,40.0,Downtown Train,Rod Stewart,54.0,40.0,2;
166640,1989-12-02,41.0,Rock Wit'cha,Bobby Brown,30.0,7.0,15;
166641,1989-12-02,42.0,Two To Make It Right,Seduction,49.0,42.0,4;
166642,1989-12-02,43.0,Fool For Your Loving,Whitesnake,47.0,43.0,13;
166643,1989-12-02,44.0,I Remember You,Skid Row,53.0,44.0,3;
166644,1989-12-02,45.0,I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,57.0,45.0,3;
166645,1989-12-02,46.0,I Want You,Shana,52.0,46.0,9;
166646,1989-12-02,47.0,Cover Girl,New Kids On The Block,27.0,2.0,12;
166647,1989-12-02,48.0,Love In An Elevator,Aerosmith,35.0,5.0,14;
166648,1989-12-02,49.0,Was It Nothing At All,Michael Damian,58.0,49.0,6;
166649,1989-12-02,50.0,French Kiss,Lil Louis,59.0,50.0,7;
166650,1989-12-02,51.0,Tender Lover,Babyface,63.0,51.0,3;
166651,1989-12-02,52.0,Sowing The Seeds Of Love,Tears For Fears,31.0,2.0,14;
166652,1989-12-02,53.0,If You Leave Me Now,Jaya,61.0,53.0,8;
166653,1989-12-02,54.0,I'm Not The Man I Used To Be,Fine Young Cannibals,68.0,54.0,4;
166654,1989-12-02,55.0,When I Looked At Him,Expose,46.0,10.0,16;
166655,1989-12-02,56.0,Girl I Am Searching For You,Stevie B,60.0,56.0,9;
166656,1989-12-02,57.0,Dr. Feelgood,Motley Crue,48.0,6.0,14;
166657,1989-12-02,58.0,Sunshine,Dino,45.0,23.0,13;
166658,1989-12-02,59.0,Janie's Got A Gun,Aerosmith,85.0,59.0,2;
166659,1989-12-02,60.0,I Think I Can Beat Mike Tyson,D.J. Jazzy Jeff & The Fresh Prince,65.0,60.0,5;
166660,1989-12-02,61.0,Sold Me Down The River,The Alarm,50.0,50.0,9;
166661,1989-12-02,62.0,Pretending,Eric Clapton,77.0,62.0,3;
166662,1989-12-02,63.0,Back To The Bullet,Saraya,70.0,63.0,4;
166663,1989-12-02,64.0,Over And Over,Pajama Party,72.0,64.0,4;
166664,1989-12-02,65.0,Principal's Office,Young M.C.,88.0,65.0,2;
166665,1989-12-02,66.0,Peace In Our Time,Eddie Money,,66.0,1;
166666,1989-12-02,67.0,Touch Me Tonight,Shooting Star,76.0,67.0,5;
166667,1989-12-02,68.0,Kickstart My Heart,Motley Crue,90.0,68.0,2;
166668,1989-12-02,69.0,Steamy Windows,Tina Turner,83.0,69.0,2;
166669,1989-12-02,70.0,No More Lies,Michel'le,82.0,70.0,3;
166670,1989-12-02,71.0,Talk To Myself,Christopher Williams,73.0,49.0,13;
166671,1989-12-02,72.0,If I Could Turn Back Time,Cher,74.0,3.0,22;
166672,1989-12-02,73.0,Call It Love,Poco,56.0,18.0,15;
166673,1989-12-02,74.0,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),95.0,74.0,2;
166674,1989-12-02,75.0,Girl I'm Gonna Miss You,Milli Vanilli,64.0,1.0,18;
166675,1989-12-02,76.0,Sugar Daddy,Thompson Twins,51.0,28.0,11;
166676,1989-12-02,77.0,It's No Crime,Babyface,55.0,7.0,17;
166677,1989-12-02,78.0,Wait For You,Bonham,91.0,78.0,2;
166678,1989-12-02,79.0,Heat Of The Moment,After 7,75.0,74.0,7;
166679,1989-12-02,80.0,Hide Your Heart,KISS,92.0,80.0,2;
166680,1989-12-02,81.0,Licence To Chill,Billy Ocean,44.0,32.0,9;
166681,1989-12-02,82.0,My Heart Skips A Beat,The Cover Girls,69.0,38.0,13;
166682,1989-12-02,83.0,Love Song,The Cure,62.0,2.0,17;
166683,1989-12-02,84.0,Baby Come To Me,Regina Belle,79.0,60.0,8;
166684,1989-12-02,85.0,Lullaby,The Cure,,85.0,1;
166685,1989-12-02,86.0,New Thing,Enuff Z'Nuff,71.0,67.0,7;
166686,1989-12-02,87.0,I Didn't Mean To Stay All Night,Starship,94.0,87.0,2;
166687,1989-12-02,88.0,Don't Take It Personal,Jermaine Jackson,,88.0,1;
166688,1989-12-02,89.0,Nothin' To Hide,Poco,,89.0,1;
166689,1989-12-02,90.0,You Are My Everything,Surface,84.0,84.0,5;
166690,1989-12-02,91.0,I'm A Believer,Giant,67.0,56.0,10;
166691,1989-12-02,92.0,What About Me,Moving Pictures,81.0,46.0,17;
166692,1989-12-02,93.0,Woman In Chains,Tears For Fears,,93.0,1;
166693,1989-12-02,94.0,Radar Love,White Lion,89.0,59.0,11;
166694,1989-12-02,95.0,What Kind Of Man Would I Be?,Chicago,,95.0,1;
166695,1989-12-02,96.0,Owwww!,Chunky A,,96.0,1;
166696,1989-12-02,97.0,Serious Kinda Girl,Christopher Max,,97.0,1;
166697,1989-12-02,98.0,Realistic,Shirley Lewis,86.0,84.0,6;
166698,1989-12-02,99.0,Healing Hands,Elton John,78.0,13.0,15;
166699,1989-12-02,100.0,The Best,Tina Turner,66.0,15.0,14;
166700,1989-11-25,1.0,Blame It On The Rain,Milli Vanilli,2.0,1.0,8;
166701,1989-11-25,2.0,When I See You Smile,Bad English,1.0,1.0,11;
166702,1989-11-25,3.0,Love Shack,The B-52s,3.0,3.0,13;
166703,1989-11-25,4.0,(It's Just) The Way That You Love Me,Paula Abdul,4.0,4.0,15;
166704,1989-11-25,5.0,We Didn't Start The Fire,Billy Joel,6.0,5.0,7;
166705,1989-11-25,6.0,Angelia,Richard Marx,7.0,6.0,8;
166706,1989-11-25,7.0,Poison,Alice Cooper,9.0,7.0,10;
166707,1989-11-25,8.0,Back To Life,Soul II Soul,10.0,8.0,10;
166708,1989-11-25,9.0,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),12.0,9.0,9;
166709,1989-11-25,10.0,Another Day In Paradise,Phil Collins,22.0,10.0,4;
166710,1989-11-25,11.0,Get On Your Feet,Gloria Estefan,14.0,11.0,9;
166711,1989-11-25,12.0,Don't Close Your Eyes,KIX,15.0,12.0,12;
166712,1989-11-25,13.0,With Every Beat Of My Heart,Taylor Dayne,20.0,13.0,6;
166713,1989-11-25,14.0,Listen To Your Heart,Roxette,5.0,1.0,14;
166714,1989-11-25,15.0,Leave A Light On,Belinda Carlisle,18.0,15.0,9;
166715,1989-11-25,16.0,Living In Sin,Bon Jovi,21.0,16.0,8;
166716,1989-11-25,17.0,Bust A Move,Young M.C.,16.0,7.0,18;
166717,1989-11-25,18.0,Don't Shut Me Out,Kevin Paige,23.0,18.0,15;
166718,1989-11-25,19.0,Pump Up The Jam,Technotronic Featuring Felly,25.0,19.0,7;
166719,1989-11-25,20.0,Didn't I (Blow Your Mind),New Kids On The Block,8.0,8.0,11;
166720,1989-11-25,21.0,Miss You Much,Janet Jackson,11.0,1.0,13;
166721,1989-11-25,22.0,Rhythm Nation,Janet Jackson,34.0,22.0,3;
166722,1989-11-25,23.0,Don't Make Me Over,Sybil,29.0,23.0,10;
166723,1989-11-25,24.0,The Last Worthless Evening,Don Henley,30.0,24.0,8;
166724,1989-11-25,25.0,Love Song,Tesla,31.0,25.0,9;
166725,1989-11-25,26.0,Just Like Jesse James,Cher,35.0,26.0,6;
166726,1989-11-25,27.0,Cover Girl,New Kids On The Block,13.0,2.0,11;
166727,1989-11-25,28.0,Me So Horny,The 2 Live Crew,26.0,26.0,12;
166728,1989-11-25,29.0,Everything,Jody Watley,36.0,29.0,7;
166729,1989-11-25,30.0,Rock Wit'cha,Bobby Brown,19.0,7.0,14;
166730,1989-11-25,31.0,Sowing The Seeds Of Love,Tears For Fears,17.0,2.0,13;
166731,1989-11-25,32.0,Just Between You And Me,Lou Gramm,37.0,32.0,5;
166732,1989-11-25,33.0,The Angel Song,Great White,38.0,33.0,9;
166733,1989-11-25,34.0,Swing The Mood,Jive Bunny & The Mastermixers,43.0,34.0,5;
166734,1989-11-25,35.0,Love In An Elevator,Aerosmith,24.0,5.0,13;
166735,1989-11-25,36.0,How Am I Supposed To Live Without You,Michael Bolton,44.0,36.0,5;
166736,1989-11-25,37.0,This One's For The Children,New Kids On The Block,49.0,37.0,3;
166737,1989-11-25,38.0,I Live By The Groove,Paul Carrack,46.0,38.0,5;
166738,1989-11-25,39.0,Rock And A Hard Place,The Rolling Stones,48.0,39.0,4;
166739,1989-11-25,40.0,Oh Father,Madonna,45.0,40.0,3;
166740,1989-11-25,41.0,The Arms Of Orion,Prince With Sheena Easton,47.0,41.0,6;
166741,1989-11-25,42.0,When The Night Comes,Joe Cocker,52.0,42.0,5;
166742,1989-11-25,43.0,Free Fallin',Tom Petty,53.0,43.0,4;
166743,1989-11-25,44.0,Licence To Chill,Billy Ocean,32.0,32.0,8;
166744,1989-11-25,45.0,Sunshine,Dino,27.0,23.0,12;
166745,1989-11-25,46.0,When I Looked At Him,Expose,40.0,10.0,15;
166746,1989-11-25,47.0,Fool For Your Loving,Whitesnake,58.0,47.0,12;
166747,1989-11-25,48.0,Dr. Feelgood,Motley Crue,33.0,6.0,13;
166748,1989-11-25,49.0,Two To Make It Right,Seduction,59.0,49.0,3;
166749,1989-11-25,50.0,Sold Me Down The River,The Alarm,55.0,50.0,8;
166750,1989-11-25,51.0,Sugar Daddy,Thompson Twins,28.0,28.0,10;
166751,1989-11-25,52.0,I Want You,Shana,62.0,52.0,8;
166752,1989-11-25,53.0,I Remember You,Skid Row,63.0,53.0,2;
166753,1989-11-25,54.0,Downtown Train,Rod Stewart,,54.0,1;
166754,1989-11-25,55.0,It's No Crime,Babyface,42.0,7.0,16;
166755,1989-11-25,56.0,Call It Love,Poco,39.0,18.0,14;
166756,1989-11-25,57.0,I'll Be Good To You,Quincy Jones Featuring Ray Charles & Chaka Khan,86.0,57.0,2;
166757,1989-11-25,58.0,Was It Nothing At All,Michael Damian,66.0,58.0,5;
166758,1989-11-25,59.0,French Kiss,Lil Louis,65.0,59.0,6;
166759,1989-11-25,60.0,Girl I Am Searching For You,Stevie B,57.0,57.0,8;
166760,1989-11-25,61.0,If You Leave Me Now,Jaya,69.0,61.0,7;
166761,1989-11-25,62.0,Love Song,The Cure,51.0,2.0,16;
166762,1989-11-25,63.0,Tender Lover,Babyface,85.0,63.0,2;
166763,1989-11-25,64.0,Girl I'm Gonna Miss You,Milli Vanilli,54.0,1.0,17;
166764,1989-11-25,65.0,I Think I Can Beat Mike Tyson,D.J. Jazzy Jeff & The Fresh Prince,75.0,65.0,4;
166765,1989-11-25,66.0,The Best,Tina Turner,41.0,15.0,13;
166766,1989-11-25,67.0,I'm A Believer,Giant,56.0,56.0,9;
166767,1989-11-25,68.0,I'm Not The Man I Used To Be,Fine Young Cannibals,81.0,68.0,3;
166768,1989-11-25,69.0,My Heart Skips A Beat,The Cover Girls,60.0,38.0,12;
166769,1989-11-25,70.0,Back To The Bullet,Saraya,79.0,70.0,3;
166770,1989-11-25,71.0,New Thing,Enuff Z'Nuff,67.0,67.0,6;
166771,1989-11-25,72.0,Over And Over,Pajama Party,78.0,72.0,3;
166772,1989-11-25,73.0,Talk To Myself,Christopher Williams,61.0,49.0,12;
166773,1989-11-25,74.0,If I Could Turn Back Time,Cher,64.0,3.0,21;
166774,1989-11-25,75.0,Heat Of The Moment,After 7,74.0,74.0,6;
166775,1989-11-25,76.0,Touch Me Tonight,Shooting Star,80.0,76.0,4;
166776,1989-11-25,77.0,Pretending,Eric Clapton,83.0,77.0,2;
166777,1989-11-25,78.0,Healing Hands,Elton John,50.0,13.0,14;
166778,1989-11-25,79.0,Baby Come To Me,Regina Belle,72.0,60.0,7;
166779,1989-11-25,80.0,Heaven,Warrant,68.0,2.0,19;
166780,1989-11-25,81.0,What About Me,Moving Pictures,71.0,46.0,16;
166781,1989-11-25,82.0,No More Lies,Michel'le,92.0,82.0,2;
166782,1989-11-25,83.0,Steamy Windows,Tina Turner,,83.0,1;
166783,1989-11-25,84.0,You Are My Everything,Surface,87.0,84.0,4;
166784,1989-11-25,85.0,Janie's Got A Gun,Aerosmith,,85.0,1;
166785,1989-11-25,86.0,Realistic,Shirley Lewis,84.0,84.0,5;
166786,1989-11-25,87.0,(You're My One And Only) True Love,Seduction,73.0,23.0,21;
166787,1989-11-25,88.0,Principal's Office,Young M.C.,,88.0,1;
166788,1989-11-25,89.0,Radar Love,White Lion,82.0,59.0,10;
166789,1989-11-25,90.0,Kickstart My Heart,Motley Crue,,90.0,1;
166790,1989-11-25,91.0,Wait For You,Bonham,,91.0,1;
166791,1989-11-25,92.0,Hide Your Heart,KISS,,92.0,1;
166792,1989-11-25,93.0,The Way To Your Heart,Soulsister,70.0,41.0,10;
166793,1989-11-25,94.0,I Didn't Mean To Stay All Night,Starship,,94.0,1;
166794,1989-11-25,95.0,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),,95.0,1;
166795,1989-11-25,96.0,Right Here Waiting,Richard Marx,88.0,1.0,21;
166796,1989-11-25,97.0,Big Talk,Warrant,93.0,93.0,4;
166797,1989-11-25,98.0,The Same Love,The Jets,98.0,87.0,6;
166798,1989-11-25,99.0,Cherish,Madonna,77.0,2.0,15;
166799,1989-11-25,100.0,Don't Ask Me Why,Eurythmics,76.0,40.0,9;
166800,1989-11-18,1.0,When I See You Smile,Bad English,1.0,1.0,10;
166801,1989-11-18,2.0,Blame It On The Rain,Milli Vanilli,4.0,2.0,7;
166802,1989-11-18,3.0,Love Shack,The B-52s,6.0,3.0,12;
166803,1989-11-18,4.0,(It's Just) The Way That You Love Me,Paula Abdul,5.0,4.0,14;
166804,1989-11-18,5.0,Listen To Your Heart,Roxette,2.0,1.0,13;
166805,1989-11-18,6.0,We Didn't Start The Fire,Billy Joel,13.0,6.0,6;
166806,1989-11-18,7.0,Angelia,Richard Marx,11.0,7.0,7;
166807,1989-11-18,8.0,Didn't I (Blow Your Mind),New Kids On The Block,9.0,8.0,10;
166808,1989-11-18,9.0,Poison,Alice Cooper,14.0,9.0,9;
166809,1989-11-18,10.0,Back To Life,Soul II Soul,16.0,10.0,9;
166810,1989-11-18,11.0,Miss You Much,Janet Jackson,7.0,1.0,12;
166811,1989-11-18,12.0,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),18.0,12.0,8;
166812,1989-11-18,13.0,Cover Girl,New Kids On The Block,3.0,2.0,10;
166813,1989-11-18,14.0,Get On Your Feet,Gloria Estefan,17.0,14.0,8;
166814,1989-11-18,15.0,Don't Close Your Eyes,KIX,19.0,15.0,11;
166815,1989-11-18,16.0,Bust A Move,Young M.C.,15.0,7.0,17;
166816,1989-11-18,17.0,Sowing The Seeds Of Love,Tears For Fears,8.0,2.0,12;
166817,1989-11-18,18.0,Leave A Light On,Belinda Carlisle,21.0,18.0,8;
166818,1989-11-18,19.0,Rock Wit'cha,Bobby Brown,10.0,7.0,13;
166819,1989-11-18,20.0,With Every Beat Of My Heart,Taylor Dayne,29.0,20.0,5;
166820,1989-11-18,21.0,Living In Sin,Bon Jovi,26.0,21.0,7;
166821,1989-11-18,22.0,Another Day In Paradise,Phil Collins,33.0,22.0,3;
166822,1989-11-18,23.0,Don't Shut Me Out,Kevin Paige,24.0,23.0,14;
166823,1989-11-18,24.0,Love In An Elevator,Aerosmith,12.0,5.0,12;
166824,1989-11-18,25.0,Pump Up The Jam,Technotronic Featuring Felly,37.0,25.0,6;
166825,1989-11-18,26.0,Me So Horny,The 2 Live Crew,28.0,26.0,11;
166826,1989-11-18,27.0,Sunshine,Dino,23.0,23.0,11;
166827,1989-11-18,28.0,Sugar Daddy,Thompson Twins,32.0,28.0,9;
166828,1989-11-18,29.0,Don't Make Me Over,Sybil,35.0,29.0,9;
166829,1989-11-18,30.0,The Last Worthless Evening,Don Henley,36.0,30.0,7;
166830,1989-11-18,31.0,Love Song,Tesla,40.0,31.0,8;
166831,1989-11-18,32.0,Licence To Chill,Billy Ocean,38.0,32.0,7;
166832,1989-11-18,33.0,Dr. Feelgood,Motley Crue,20.0,6.0,12;
166833,1989-11-18,34.0,Rhythm Nation,Janet Jackson,49.0,34.0,2;
166834,1989-11-18,35.0,Just Like Jesse James,Cher,42.0,35.0,5;
166835,1989-11-18,36.0,Everything,Jody Watley,45.0,36.0,6;
166836,1989-11-18,37.0,Just Between You And Me,Lou Gramm,44.0,37.0,4;
166837,1989-11-18,38.0,The Angel Song,Great White,43.0,38.0,8;
166838,1989-11-18,39.0,Call It Love,Poco,22.0,18.0,13;
166839,1989-11-18,40.0,When I Looked At Him,Expose,31.0,10.0,14;
166840,1989-11-18,41.0,The Best,Tina Turner,27.0,15.0,12;
166841,1989-11-18,42.0,It's No Crime,Babyface,30.0,7.0,15;
166842,1989-11-18,43.0,Swing The Mood,Jive Bunny & The Mastermixers,60.0,43.0,4;
166843,1989-11-18,44.0,How Am I Supposed To Live Without You,Michael Bolton,56.0,44.0,4;
166844,1989-11-18,45.0,Oh Father,Madonna,55.0,45.0,2;
166845,1989-11-18,46.0,I Live By The Groove,Paul Carrack,53.0,46.0,4;
166846,1989-11-18,47.0,The Arms Of Orion,Prince With Sheena Easton,50.0,47.0,5;
166847,1989-11-18,48.0,Rock And A Hard Place,The Rolling Stones,58.0,48.0,3;
166848,1989-11-18,49.0,This One's For The Children,New Kids On The Block,82.0,49.0,2;
166849,1989-11-18,50.0,Healing Hands,Elton John,25.0,13.0,13;
166850,1989-11-18,51.0,Love Song,The Cure,34.0,2.0,15;
166851,1989-11-18,52.0,When The Night Comes,Joe Cocker,63.0,52.0,4;
166852,1989-11-18,53.0,Free Fallin',Tom Petty,64.0,53.0,3;
166853,1989-11-18,54.0,Girl I'm Gonna Miss You,Milli Vanilli,39.0,1.0,16;
166854,1989-11-18,55.0,Sold Me Down The River,The Alarm,59.0,55.0,7;
166855,1989-11-18,56.0,I'm A Believer,Giant,62.0,56.0,8;
166856,1989-11-18,57.0,Girl I Am Searching For You,Stevie B,61.0,57.0,7;
166857,1989-11-18,58.0,Fool For Your Loving,Whitesnake,68.0,53.0,11;
166858,1989-11-18,59.0,Two To Make It Right,Seduction,78.0,59.0,2;
166859,1989-11-18,60.0,My Heart Skips A Beat,The Cover Girls,51.0,38.0,11;
166860,1989-11-18,61.0,Talk To Myself,Christopher Williams,54.0,49.0,11;
166861,1989-11-18,62.0,I Want You,Shana,67.0,62.0,7;
166862,1989-11-18,63.0,I Remember You,Skid Row,,63.0,1;
166863,1989-11-18,64.0,If I Could Turn Back Time,Cher,47.0,3.0,20;
166864,1989-11-18,65.0,French Kiss,Lil Louis,72.0,65.0,5;
166865,1989-11-18,66.0,Was It Nothing At All,Michael Damian,77.0,66.0,4;
166866,1989-11-18,67.0,New Thing,Enuff Z'Nuff,69.0,67.0,5;
166867,1989-11-18,68.0,Heaven,Warrant,46.0,2.0,18;
166868,1989-11-18,69.0,If You Leave Me Now,Jaya,70.0,69.0,6;
166869,1989-11-18,70.0,The Way To Your Heart,Soulsister,41.0,41.0,9;
166870,1989-11-18,71.0,What About Me,Moving Pictures,66.0,46.0,15;
166871,1989-11-18,72.0,Baby Come To Me,Regina Belle,65.0,60.0,6;
166872,1989-11-18,73.0,(You're My One And Only) True Love,Seduction,71.0,23.0,20;
