,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
157011,1991-10-05,12.0,Everybody Plays The Fool,Aaron Neville,17.0,12.0,12;
157012,1991-10-05,13.0,(Everything I Do) I Do It For You,Bryan Adams,12.0,1.0,15;
157013,"1991-10-05,14,""Time, Love And Tenderness"",Michael Bolton,7,7,13;",,,,,,
157014,1991-10-05,15.0,Love. . .Thy Will Be Done,Martika,19.0,15.0,9;
157015,1991-10-05,16.0,Things That Make You Go Hmmmm. . .,C+C Music Factory,6.0,4.0,12;
157016,1991-10-05,17.0,Can't Stop This Thing We Started,Bryan Adams,25.0,17.0,4;
157017,1991-10-05,18.0,Too Many Walls,Cathy Dennis,11.0,8.0,14;
157018,1991-10-05,19.0,Real Real Real,Jesus Jones,24.0,19.0,7;
157019,1991-10-05,20.0,The Promise Of A New Day,Paula Abdul,14.0,1.0,12;
157020,1991-10-05,21.0,Enter Sandman,Metallica,21.0,21.0,7;
157021,1991-10-05,22.0,The One And Only,Chesney Hawkes,26.0,22.0,10;
157022,1991-10-05,23.0,Don't Want To Be A Fool,Luther Vandross,30.0,23.0,10;
157023,1991-10-05,24.0,The Real Love,Bob Seger & The Silver Bullet Band,27.0,24.0,7;
157024,1991-10-05,25.0,Gett Off,Prince And The N.P.G.,31.0,25.0,8;
157025,1991-10-05,26.0,Running Back To You,Vanessa Williams,32.0,26.0,9;
157026,1991-10-05,27.0,Kiss Them For Me,Siouxsie & The Banshees,33.0,27.0,8;
157027,1991-10-05,28.0,O.P.P.,Naughty By Nature,34.0,28.0,5;
157028,1991-10-05,29.0,The Truth,Tami Show,28.0,28.0,10;
157029,1991-10-05,30.0,Wind Of Change,Scorpions,22.0,4.0,19;
157030,1991-10-05,31.0,I Can't Wait Another Minute,Hi-Five,20.0,8.0,16;
157031,1991-10-05,32.0,Cream,Prince And The N.P.G.,46.0,32.0,2;
157032,1991-10-05,33.0,Don't Cry,Guns N' Roses,42.0,33.0,3;
157033,1991-10-05,34.0,Hey Donna,Rhythm Syndicate,35.0,34.0,5;
157034,1991-10-05,35.0,Walk Through Fire,Bad Company,36.0,35.0,7;
157035,1991-10-05,36.0,With You,Tony Terry,37.0,36.0,15;
157036,1991-10-05,37.0,The Motown Song,Rod Stewart,18.0,10.0,14;
157037,1991-10-05,38.0,Crazy,Seal,23.0,7.0,16;
157038,1991-10-05,39.0,Set The Night To Music,Roberta Flack With Maxi Priest,52.0,39.0,3;
157039,1991-10-05,40.0,I Wonder Why,Curtis Stigers,48.0,40.0,5;
157040,1991-10-05,41.0,After The Summer's Gone,PC Quest,41.0,41.0,8;
157041,1991-10-05,42.0,Let's Talk About Sex,Salt-N-Pepa,47.0,42.0,7;
157042,1991-10-05,43.0,3 A.M. Eternal,The KLF,29.0,5.0,16;
157043,1991-10-05,44.0,Power Windows,Billy Falcon,44.0,44.0,8;
157044,1991-10-05,45.0,I'll Be There,The Escape Club,38.0,8.0,20;
157045,1991-10-05,46.0,Everyotherday,Or-N-More (Featuring Father M.C.),53.0,46.0,6;
157046,1991-10-05,47.0,Straight To Your Heart,Bad English,50.0,47.0,6;
157047,1991-10-05,48.0,Just Want To Hold You,Jasmine Guy,54.0,48.0,10;
157048,1991-10-05,49.0,That's What Love Is For,Amy Grant,67.0,49.0,2;
157049,1991-10-05,50.0,Tonite,DJ Quik,49.0,49.0,7;
157050,1991-10-05,51.0,The Devil Came Up To Michigan,K.M.C. KRU,55.0,51.0,6;
157051,1991-10-05,52.0,Unforgettable,Natalie Cole,40.0,14.0,13;
157052,1991-10-05,53.0,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,60.0,53.0,3;
157053,1991-10-05,54.0,My Heart Belongs To You,Russ Irwin,71.0,54.0,4;
157054,1991-10-05,55.0,Face The Music,RTZ,51.0,49.0,8;
157055,1991-10-05,56.0,Every Heartbeat,Amy Grant,39.0,2.0,17;
157056,1991-10-05,57.0,Sometimes (It's A Bitch),Stevie Nicks,63.0,57.0,5;
157057,1991-10-05,58.0,Never Stop,The Brand New Heavies Featuring N'Dea Davenport,66.0,58.0,5;
157058,1991-10-05,59.0,She's Gone (Lady),Steelheart,62.0,59.0,6;
157059,1991-10-05,60.0,Heaven In The Back Seat,Eddie Money,69.0,60.0,4;
157060,1991-10-05,61.0,Fading Like A Flower (Every Time You Leave),Roxette,45.0,2.0,17;
157061,1991-10-05,62.0,Louder Than Love,TKA,73.0,62.0,9;
157062,1991-10-05,63.0,Primal Scream,Motley Crue,64.0,63.0,3;
157063,1991-10-05,64.0,For You,Michael W. Smith,75.0,64.0,4;
157064,1991-10-05,65.0,Lies,EMF,80.0,65.0,2;
157065,1991-10-05,66.0,You Could Be Mine,Guns N' Roses,61.0,29.0,13;
157066,1991-10-05,67.0,The Sound Of Your Voice,38 Special,59.0,33.0,13;
157067,1991-10-05,68.0,Something Got Me Started,Simply Red,82.0,68.0,2;
157068,1991-10-05,69.0,Get A Leg Up,John Mellencamp,,69.0,1;
157069,1991-10-05,70.0,Rush,Big Audio,79.0,70.0,3;
157070,1991-10-05,71.0,It Ain't Over 'til It's Over,Lenny Kravitz,56.0,2.0,18;
157071,1991-10-05,72.0,I'm Not Your Puppet,Hi-C,68.0,63.0,8;
157072,1991-10-05,73.0,It Hit Me Like A Hammer,Huey Lewis & The News,43.0,21.0,12;
157073,1991-10-05,74.0,Till Somebody Loves You,Henry Lee Summer,57.0,51.0,9;
157074,1991-10-05,75.0,A Day In My Life (Without You),Lisette Melendez,91.0,75.0,2;
157075,1991-10-05,76.0,Whispers,Corina,93.0,76.0,2;
157076,1991-10-05,77.0,Summertime,D.J. Jazzy Jeff & The Fresh Prince,58.0,4.0,17;
157077,1991-10-05,78.0,Why Can't You Come Home,Ex-Girlfriend,78.0,78.0,5;
157078,1991-10-05,79.0,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,81.0,67.0,4;
157079,1991-10-05,80.0,Groovy Train,The Farm,88.0,80.0,2;
157080,1991-10-05,81.0,Low Rider (On The Boulevard),Latin Alliance Featuring War,72.0,54.0,9;
157081,1991-10-05,82.0,This Beat Is Hot,B.G. The Prince Of Rap,77.0,72.0,8;
157082,1991-10-05,83.0,Save Me,Lisa Fischer,76.0,74.0,5;
157083,1991-10-05,84.0,Got A Love For You,Jomanda,70.0,40.0,14;
157084,1991-10-05,85.0,Ballad Of Youth,Richie Sambora,92.0,85.0,2;
157085,1991-10-05,86.0,Finally,CeCe Peniston,94.0,86.0,2;
157086,1991-10-05,87.0,Mind Playing Tricks On Me,Geto Boys,,87.0,1;
157087,1991-10-05,88.0,If You're Serious,Riff,89.0,88.0,4;
157088,1991-10-05,89.0,Good Time,Ziggy Marley And The Melody Makers,85.0,85.0,3;
157089,1991-10-05,90.0,Chorus,Erasure,90.0,83.0,9;
157090,1991-10-05,91.0,Superman's Song,Crash Test Dummies,,91.0,1;
157091,1991-10-05,92.0,Temptation,Corina,74.0,6.0,21;
157092,1991-10-05,93.0,You're The Story Of My Life,Desmond Child,,93.0,1;
157093,1991-10-05,94.0,Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,87.0,59.0,12;
157094,1991-10-05,95.0,Just Like You,Robbie Nevil,83.0,25.0,14;
157095,1991-10-05,96.0,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,86.0,37.0,16;
157096,1991-10-05,97.0,All I Need Is You,Blue Train,,97.0,1;
157097,1991-10-05,98.0,Pop Goes The Weasel,3rd Bass,65.0,29.0,13;
157098,1991-10-05,99.0,All About You,Pretty In Pink,96.0,96.0,3;
157099,"1991-10-05,100,""Gonna Catch You (From """"Cool As Ice"""")"",Lonnie Gordon,84,79,6;",,,,,,
157100,1991-09-28,1.0,I Adore Mi Amor,Color Me Badd,1.0,1.0,10;
157101,1991-09-28,2.0,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,2.0,2.0,11;
157102,1991-09-28,3.0,Motownphilly,Boyz II Men,3.0,3.0,16;
157103,1991-09-28,4.0,Emotions,Mariah Carey,11.0,4.0,5;
157104,1991-09-28,5.0,Love Of A Lifetime,Firehouse,9.0,5.0,14;
157105,1991-09-28,6.0,Things That Make You Go Hmmmm. . .,C+C Music Factory,4.0,4.0,11;
157106,"1991-09-28,7,""Time, Love And Tenderness"",Michael Bolton,7,7,12;",,,,,,
157107,1991-09-28,8.0,Do Anything,Natural Selection,16.0,8.0,8;
157108,1991-09-28,9.0,Something To Talk About,Bonnie Raitt,14.0,9.0,11;
157109,1991-09-28,10.0,Shiny Happy People,R.E.M.,13.0,10.0,10;
157110,1991-09-28,11.0,Too Many Walls,Cathy Dennis,8.0,8.0,13;
157111,1991-09-28,12.0,(Everything I Do) I Do It For You,Bryan Adams,6.0,1.0,14;
157112,1991-09-28,13.0,Now That We Found Love,Heavy D & The Boyz,12.0,12.0,14;
157113,1991-09-28,14.0,The Promise Of A New Day,Paula Abdul,5.0,1.0,11;
157114,1991-09-28,15.0,Romantic,Karyn White,19.0,15.0,7;
157115,1991-09-28,16.0,Hole Hearted,Extreme,18.0,16.0,9;
157116,1991-09-28,17.0,Everybody Plays The Fool,Aaron Neville,22.0,17.0,11;
157117,1991-09-28,18.0,The Motown Song,Rod Stewart,10.0,10.0,13;
157118,1991-09-28,19.0,Love. . .Thy Will Be Done,Martika,25.0,19.0,8;
157119,1991-09-28,20.0,I Can't Wait Another Minute,Hi-Five,15.0,8.0,15;
157120,1991-09-28,21.0,Enter Sandman,Metallica,26.0,21.0,6;
157121,1991-09-28,22.0,Wind Of Change,Scorpions,20.0,4.0,18;
157122,1991-09-28,23.0,Crazy,Seal,17.0,7.0,15;
157123,1991-09-28,24.0,Real Real Real,Jesus Jones,30.0,24.0,6;
157124,1991-09-28,25.0,Can't Stop This Thing We Started,Bryan Adams,40.0,25.0,3;
157125,1991-09-28,26.0,The One And Only,Chesney Hawkes,29.0,26.0,9;
157126,1991-09-28,27.0,The Real Love,Bob Seger & The Silver Bullet Band,32.0,27.0,6;
157127,1991-09-28,28.0,The Truth,Tami Show,31.0,28.0,9;
157128,1991-09-28,29.0,3 A.M. Eternal,The KLF,21.0,5.0,15;
157129,1991-09-28,30.0,Don't Want To Be A Fool,Luther Vandross,34.0,30.0,9;
157130,1991-09-28,31.0,Gett Off,Prince And The N.P.G.,41.0,31.0,7;
157131,1991-09-28,32.0,Running Back To You,Vanessa Williams,38.0,32.0,8;
157132,1991-09-28,33.0,Kiss Them For Me,Siouxsie & The Banshees,39.0,33.0,7;
157133,1991-09-28,34.0,O.P.P.,Naughty By Nature,42.0,34.0,4;
157134,1991-09-28,35.0,Hey Donna,Rhythm Syndicate,46.0,35.0,4;
157135,1991-09-28,36.0,Walk Through Fire,Bad Company,43.0,36.0,6;
157136,1991-09-28,37.0,With You,Tony Terry,44.0,37.0,14;
157137,1991-09-28,38.0,I'll Be There,The Escape Club,33.0,8.0,19;
157138,1991-09-28,39.0,Every Heartbeat,Amy Grant,24.0,2.0,16;
157139,1991-09-28,40.0,Unforgettable,Natalie Cole,27.0,14.0,12;
157140,1991-09-28,41.0,After The Summer's Gone,PC Quest,47.0,41.0,7;
157141,1991-09-28,42.0,Don't Cry,Guns N' Roses,76.0,42.0,2;
157142,1991-09-28,43.0,It Hit Me Like A Hammer,Huey Lewis & The News,23.0,21.0,11;
157143,1991-09-28,44.0,Power Windows,Billy Falcon,48.0,44.0,7;
157144,1991-09-28,45.0,Fading Like A Flower (Every Time You Leave),Roxette,28.0,2.0,16;
157145,1991-09-28,46.0,Cream,Prince And The N.P.G.,,46.0,1;
157146,1991-09-28,47.0,Let's Talk About Sex,Salt-N-Pepa,54.0,47.0,6;
157147,1991-09-28,48.0,I Wonder Why,Curtis Stigers,60.0,48.0,4;
157148,1991-09-28,49.0,Tonite,DJ Quik,55.0,49.0,6;
157149,1991-09-28,50.0,Straight To Your Heart,Bad English,53.0,50.0,5;
157150,1991-09-28,51.0,Face The Music,RTZ,49.0,49.0,7;
157151,1991-09-28,52.0,Set The Night To Music,Roberta Flack With Maxi Priest,73.0,52.0,2;
157152,1991-09-28,53.0,Everyotherday,Or-N-More (Featuring Father M.C.),58.0,53.0,5;
157153,1991-09-28,54.0,Just Want To Hold You,Jasmine Guy,52.0,52.0,9;
157154,1991-09-28,55.0,The Devil Came Up To Michigan,K.M.C. KRU,61.0,55.0,5;
157155,1991-09-28,56.0,It Ain't Over 'til It's Over,Lenny Kravitz,37.0,2.0,17;
157156,1991-09-28,57.0,Till Somebody Loves You,Henry Lee Summer,51.0,51.0,8;
157157,1991-09-28,58.0,Summertime,D.J. Jazzy Jeff & The Fresh Prince,35.0,4.0,16;
157158,1991-09-28,59.0,The Sound Of Your Voice,38 Special,36.0,33.0,12;
157159,1991-09-28,60.0,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,77.0,60.0,2;
157160,1991-09-28,61.0,You Could Be Mine,Guns N' Roses,50.0,29.0,12;
157161,1991-09-28,62.0,She's Gone (Lady),Steelheart,65.0,62.0,5;
157162,1991-09-28,63.0,Sometimes (It's A Bitch),Stevie Nicks,66.0,63.0,4;
157163,1991-09-28,64.0,Primal Scream,Motley Crue,71.0,64.0,2;
157164,1991-09-28,65.0,Pop Goes The Weasel,3rd Bass,45.0,29.0,12;
157165,1991-09-28,66.0,Never Stop,The Brand New Heavies Featuring N'Dea Davenport,68.0,66.0,4;
157166,1991-09-28,67.0,That's What Love Is For,Amy Grant,,67.0,1;
157167,1991-09-28,68.0,I'm Not Your Puppet,Hi-C,63.0,63.0,7;
157168,1991-09-28,69.0,Heaven In The Back Seat,Eddie Money,75.0,69.0,3;
157169,1991-09-28,70.0,Got A Love For You,Jomanda,62.0,40.0,13;
157170,1991-09-28,71.0,My Heart Belongs To You,Russ Irwin,81.0,71.0,3;
157171,1991-09-28,72.0,Low Rider (On The Boulevard),Latin Alliance Featuring War,59.0,54.0,8;
157172,1991-09-28,73.0,Louder Than Love,TKA,70.0,70.0,8;
157173,1991-09-28,74.0,Temptation,Corina,57.0,6.0,20;
157174,1991-09-28,75.0,For You,Michael W. Smith,80.0,75.0,3;
157175,1991-09-28,76.0,Save Me,Lisa Fischer,74.0,74.0,4;
157176,1991-09-28,77.0,This Beat Is Hot,B.G. The Prince Of Rap,72.0,72.0,7;
157177,1991-09-28,78.0,Why Can't You Come Home,Ex-Girlfriend,84.0,78.0,4;
157178,1991-09-28,79.0,Rush,Big Audio,90.0,79.0,2;
157179,1991-09-28,80.0,Lies,EMF,,80.0,1;
157180,1991-09-28,81.0,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,67.0,67.0,3;
157181,1991-09-28,82.0,Something Got Me Started,Simply Red,,82.0,1;
157182,1991-09-28,83.0,Just Like You,Robbie Nevil,64.0,25.0,13;
157183,"1991-09-28,84,""Gonna Catch You (From """"Cool As Ice"""")"",Lonnie Gordon,79,79,5;",,,,,,
157184,1991-09-28,85.0,Good Time,Ziggy Marley And The Melody Makers,98.0,85.0,2;
157185,1991-09-28,86.0,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,78.0,37.0,15;
157186,1991-09-28,87.0,Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,88.0,59.0,11;
157187,1991-09-28,88.0,Groovy Train,The Farm,,88.0,1;
157188,1991-09-28,89.0,If You're Serious,Riff,95.0,89.0,3;
157189,1991-09-28,90.0,Chorus,Erasure,86.0,83.0,8;
157190,1991-09-28,91.0,A Day In My Life (Without You),Lisette Melendez,,91.0,1;
157191,1991-09-28,92.0,Ballad Of Youth,Richie Sambora,,92.0,1;
157192,1991-09-28,93.0,Whispers,Corina,,93.0,1;
157193,1991-09-28,94.0,Finally,CeCe Peniston,,94.0,1;
157194,1991-09-28,95.0,My Name Is Not Susan,Whitney Houston,56.0,20.0,10;
157195,1991-09-28,96.0,All About You,Pretty In Pink,97.0,96.0,2;
157196,1991-09-28,97.0,Can You Stop The Rain,Peabo Bryson,85.0,52.0,15;
157197,"1991-09-28,98,""Right Here, Right Now"",Jesus Jones,83,2,25;",,,,,,
157198,1991-09-28,99.0,Learning To Fly,Tom Petty And The Heartbreakers,89.0,28.0,14;
157199,1991-09-28,100.0,Silver Thunderbird,Marc Cohn,69.0,63.0,8;
157200,1991-09-21,1.0,I Adore Mi Amor,Color Me Badd,2.0,1.0,9;
157201,1991-09-21,2.0,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,6.0,2.0,10;
157202,1991-09-21,3.0,Motownphilly,Boyz II Men,4.0,3.0,15;
157203,1991-09-21,4.0,Things That Make You Go Hmmmm. . .,C+C Music Factory,5.0,4.0,10;
157204,1991-09-21,5.0,The Promise Of A New Day,Paula Abdul,1.0,1.0,10;
157205,1991-09-21,6.0,(Everything I Do) I Do It For You,Bryan Adams,3.0,1.0,13;
157206,"1991-09-21,7,""Time, Love And Tenderness"",Michael Bolton,7,7,11;",,,,,,
157207,1991-09-21,8.0,Too Many Walls,Cathy Dennis,9.0,8.0,12;
157208,1991-09-21,9.0,Love Of A Lifetime,Firehouse,12.0,9.0,13;
157209,1991-09-21,10.0,The Motown Song,Rod Stewart,11.0,10.0,12;
157210,1991-09-21,11.0,Emotions,Mariah Carey,17.0,11.0,4;
157211,1991-09-21,12.0,Now That We Found Love,Heavy D & The Boyz,14.0,12.0,13;
157212,1991-09-21,13.0,Shiny Happy People,R.E.M.,16.0,13.0,9;
157213,1991-09-21,14.0,Something To Talk About,Bonnie Raitt,19.0,14.0,10;
157214,1991-09-21,15.0,I Can't Wait Another Minute,Hi-Five,13.0,8.0,14;
157215,1991-09-21,16.0,Do Anything,Natural Selection,22.0,16.0,7;
157216,1991-09-21,17.0,Crazy,Seal,8.0,7.0,14;
157217,1991-09-21,18.0,Hole Hearted,Extreme,25.0,18.0,8;
157218,1991-09-21,19.0,Romantic,Karyn White,23.0,19.0,6;
157219,1991-09-21,20.0,Wind Of Change,Scorpions,15.0,4.0,17;
157220,1991-09-21,21.0,3 A.M. Eternal,The KLF,10.0,5.0,14;
157221,1991-09-21,22.0,Everybody Plays The Fool,Aaron Neville,26.0,22.0,10;
157222,1991-09-21,23.0,It Hit Me Like A Hammer,Huey Lewis & The News,21.0,21.0,10;
157223,1991-09-21,24.0,Every Heartbeat,Amy Grant,18.0,2.0,15;
157224,1991-09-21,25.0,Love. . .Thy Will Be Done,Martika,32.0,25.0,7;
157225,1991-09-21,26.0,Enter Sandman,Metallica,29.0,26.0,5;
157226,1991-09-21,27.0,Unforgettable,Natalie Cole,20.0,14.0,11;
157227,1991-09-21,28.0,Fading Like A Flower (Every Time You Leave),Roxette,24.0,2.0,15;
157228,1991-09-21,29.0,The One And Only,Chesney Hawkes,37.0,29.0,8;
157229,1991-09-21,30.0,Real Real Real,Jesus Jones,39.0,30.0,5;
157230,1991-09-21,31.0,The Truth,Tami Show,34.0,31.0,8;
157231,1991-09-21,32.0,The Real Love,Bob Seger & The Silver Bullet Band,38.0,32.0,5;
157232,1991-09-21,33.0,I'll Be There,The Escape Club,31.0,8.0,18;
157233,1991-09-21,34.0,Don't Want To Be A Fool,Luther Vandross,40.0,34.0,8;
157234,1991-09-21,35.0,Summertime,D.J. Jazzy Jeff & The Fresh Prince,27.0,4.0,15;
157235,1991-09-21,36.0,The Sound Of Your Voice,38 Special,33.0,33.0,11;
157236,1991-09-21,37.0,It Ain't Over 'til It's Over,Lenny Kravitz,28.0,2.0,16;
157237,1991-09-21,38.0,Running Back To You,Vanessa Williams,41.0,38.0,7;
157238,1991-09-21,39.0,Kiss Them For Me,Siouxsie & The Banshees,43.0,39.0,6;
157239,1991-09-21,40.0,Can't Stop This Thing We Started,Bryan Adams,50.0,40.0,2;
157240,1991-09-21,41.0,Gett Off,Prince And The N.P.G.,47.0,41.0,6;
157241,1991-09-21,42.0,O.P.P.,Naughty By Nature,61.0,42.0,3;
157242,1991-09-21,43.0,Walk Through Fire,Bad Company,45.0,43.0,5;
157243,1991-09-21,44.0,With You,Tony Terry,46.0,44.0,13;
157244,1991-09-21,45.0,Pop Goes The Weasel,3rd Bass,36.0,29.0,11;
157245,1991-09-21,46.0,Hey Donna,Rhythm Syndicate,55.0,46.0,3;
157246,1991-09-21,47.0,After The Summer's Gone,PC Quest,49.0,47.0,6;
157247,1991-09-21,48.0,Power Windows,Billy Falcon,53.0,48.0,6;
157248,1991-09-21,49.0,Face The Music,RTZ,52.0,49.0,6;
157249,1991-09-21,50.0,You Could Be Mine,Guns N' Roses,44.0,29.0,11;
157250,1991-09-21,51.0,Till Somebody Loves You,Henry Lee Summer,51.0,51.0,7;
157251,1991-09-21,52.0,Just Want To Hold You,Jasmine Guy,54.0,52.0,8;
157252,1991-09-21,53.0,Straight To Your Heart,Bad English,57.0,53.0,4;
157253,1991-09-21,54.0,Let's Talk About Sex,Salt-N-Pepa,60.0,54.0,5;
157254,1991-09-21,55.0,Tonite,DJ Quik,56.0,55.0,5;
157255,1991-09-21,56.0,My Name Is Not Susan,Whitney Houston,30.0,20.0,9;
157256,1991-09-21,57.0,Temptation,Corina,35.0,6.0,19;
157257,1991-09-21,58.0,Everyotherday,Or-N-More (Featuring Father M.C.),67.0,58.0,4;
157258,1991-09-21,59.0,Low Rider (On The Boulevard),Latin Alliance Featuring War,59.0,54.0,7;
157259,1991-09-21,60.0,I Wonder Why,Curtis Stigers,81.0,60.0,3;
157260,1991-09-21,61.0,The Devil Came Up To Michigan,K.M.C. KRU,65.0,61.0,4;
157261,1991-09-21,62.0,Got A Love For You,Jomanda,48.0,40.0,12;
157262,1991-09-21,63.0,I'm Not Your Puppet,Hi-C,66.0,63.0,6;
157263,1991-09-21,64.0,Just Like You,Robbie Nevil,42.0,25.0,12;
157264,1991-09-21,65.0,She's Gone (Lady),Steelheart,76.0,65.0,4;
157265,1991-09-21,66.0,Sometimes (It's A Bitch),Stevie Nicks,74.0,66.0,3;
157266,1991-09-21,67.0,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,70.0,67.0,2;
157267,1991-09-21,68.0,Never Stop,The Brand New Heavies Featuring N'Dea Davenport,88.0,68.0,3;
157268,1991-09-21,69.0,Silver Thunderbird,Marc Cohn,63.0,63.0,7;
157269,1991-09-21,70.0,Louder Than Love,TKA,78.0,70.0,7;
157270,1991-09-21,71.0,Primal Scream,Motley Crue,,71.0,1;
157271,1991-09-21,72.0,This Beat Is Hot,B.G. The Prince Of Rap,75.0,72.0,6;
157272,1991-09-21,73.0,Set The Night To Music,Roberta Flack With Maxi Priest,,73.0,1;
157273,1991-09-21,74.0,Save Me,Lisa Fischer,85.0,74.0,3;
157274,1991-09-21,75.0,Heaven In The Back Seat,Eddie Money,92.0,75.0,2;
157275,1991-09-21,76.0,Don't Cry,Guns N' Roses,,76.0,1;
157276,1991-09-21,77.0,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,,77.0,1;
157277,1991-09-21,78.0,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,73.0,37.0,14;
157278,"1991-09-21,79,""Gonna Catch You (From """"Cool As Ice"""")"",Lonnie Gordon,82,79,4;",,,,,,
157279,1991-09-21,80.0,For You,Michael W. Smith,87.0,80.0,2;
157280,1991-09-21,81.0,My Heart Belongs To You,Russ Irwin,91.0,81.0,2;
157281,1991-09-21,82.0,P.A.S.S.I.O.N.,Rhythm Syndicate,58.0,2.0,17;
157282,"1991-09-21,83,""Right Here, Right Now"",Jesus Jones,62,2,24;",,,,,,
157283,1991-09-21,84.0,Why Can't You Come Home,Ex-Girlfriend,89.0,84.0,3;
157284,1991-09-21,85.0,Can You Stop The Rain,Peabo Bryson,80.0,52.0,14;
157285,1991-09-21,86.0,Chorus,Erasure,86.0,83.0,7;
157286,1991-09-21,87.0,My Fallen Angel,Coro,71.0,54.0,11;
157287,1991-09-21,88.0,Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,72.0,59.0,10;
157288,1991-09-21,89.0,Learning To Fly,Tom Petty And The Heartbreakers,68.0,28.0,13;
157289,1991-09-21,90.0,Rush,Big Audio,,90.0,1;
157290,1991-09-21,91.0,Place In This World,Michael W. Smith,79.0,6.0,21;
157291,1991-09-21,92.0,Only Time Will Tell,Nelson,77.0,28.0,14;
157292,1991-09-21,93.0,Love And Understanding,Cher,83.0,17.0,15;
157293,1991-09-21,94.0,There She Goes,The La's,64.0,49.0,10;
157294,1991-09-21,95.0,If You're Serious,Riff,96.0,95.0,2;
157295,1991-09-21,96.0,Hard To Handle,The Black Crowes,69.0,26.0,14;
157296,1991-09-21,97.0,All About You,Pretty In Pink,,97.0,1;
157297,1991-09-21,98.0,Good Time,Ziggy Marley And The Melody Makers,,98.0,1;
157298,1991-09-21,99.0,Keep Warm,Jinny,97.0,97.0,2;
157299,1991-09-21,100.0,6 Minutes Of Pleasure,LL Cool J,95.0,95.0,2;
157300,1991-09-14,1.0,The Promise Of A New Day,Paula Abdul,2.0,1.0,9;
157301,1991-09-14,2.0,I Adore Mi Amor,Color Me Badd,6.0,2.0,8;
157302,1991-09-14,3.0,(Everything I Do) I Do It For You,Bryan Adams,1.0,1.0,12;
157303,1991-09-14,4.0,Motownphilly,Boyz II Men,3.0,3.0,14;
157304,1991-09-14,5.0,Things That Make You Go Hmmmm. . .,C+C Music Factory,4.0,4.0,9;
157305,1991-09-14,6.0,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,11.0,6.0,9;
157306,"1991-09-14,7,""Time, Love And Tenderness"",Michael Bolton,9,7,10;",,,,,,
157307,1991-09-14,8.0,Crazy,Seal,7.0,7.0,13;
157308,1991-09-14,9.0,Too Many Walls,Cathy Dennis,12.0,9.0,11;
157309,1991-09-14,10.0,3 A.M. Eternal,The KLF,5.0,5.0,13;
157310,1991-09-14,11.0,The Motown Song,Rod Stewart,16.0,11.0,11;
157311,1991-09-14,12.0,Love Of A Lifetime,Firehouse,18.0,12.0,12;
157312,1991-09-14,13.0,I Can't Wait Another Minute,Hi-Five,10.0,8.0,13;
157313,1991-09-14,14.0,Now That We Found Love,Heavy D & The Boyz,17.0,14.0,12;
157314,1991-09-14,15.0,Wind Of Change,Scorpions,8.0,4.0,16;
157315,1991-09-14,16.0,Shiny Happy People,R.E.M.,22.0,16.0,8;
157316,1991-09-14,17.0,Emotions,Mariah Carey,26.0,17.0,3;
157317,1991-09-14,18.0,Every Heartbeat,Amy Grant,13.0,2.0,14;
157318,1991-09-14,19.0,Something To Talk About,Bonnie Raitt,24.0,19.0,9;
157319,1991-09-14,20.0,Unforgettable,Natalie Cole,14.0,14.0,10;
157320,1991-09-14,21.0,It Hit Me Like A Hammer,Huey Lewis & The News,23.0,21.0,9;
157321,1991-09-14,22.0,Do Anything,Natural Selection,28.0,22.0,6;
157322,1991-09-14,23.0,Romantic,Karyn White,27.0,23.0,5;
157323,1991-09-14,24.0,Fading Like A Flower (Every Time You Leave),Roxette,15.0,2.0,14;
157324,1991-09-14,25.0,Hole Hearted,Extreme,29.0,25.0,7;
157325,1991-09-14,26.0,Everybody Plays The Fool,Aaron Neville,30.0,26.0,9;
157326,1991-09-14,27.0,Summertime,D.J. Jazzy Jeff & The Fresh Prince,21.0,4.0,14;
157327,1991-09-14,28.0,It Ain't Over 'til It's Over,Lenny Kravitz,19.0,2.0,15;
157328,1991-09-14,29.0,Enter Sandman,Metallica,35.0,29.0,4;
157329,1991-09-14,30.0,My Name Is Not Susan,Whitney Houston,20.0,20.0,8;
157330,1991-09-14,31.0,I'll Be There,The Escape Club,32.0,8.0,17;
157331,1991-09-14,32.0,Love. . .Thy Will Be Done,Martika,34.0,32.0,6;
157332,1991-09-14,33.0,The Sound Of Your Voice,38 Special,36.0,33.0,10;
157333,1991-09-14,34.0,The Truth,Tami Show,39.0,34.0,7;
