,Region,Country,State,City,Month,Day,Year,AvgTemperature
1283121,South/Central America & Carribean,Brazil,,Brasilia,12,13,1995,71.0
1283122,South/Central America & Carribean,Brazil,,Brasilia,12,14,1995,71.5
1283123,South/Central America & Carribean,Brazil,,Brasilia,12,15,1995,69.2
1283124,South/Central America & Carribean,Brazil,,Brasilia,12,16,1995,70.5
1283125,South/Central America & Carribean,Brazil,,Brasilia,12,17,1995,74.4
1283126,South/Central America & Carribean,Brazil,,Brasilia,12,18,1995,76.0
1283127,South/Central America & Carribean,Brazil,,Brasilia,12,19,1995,75.3
1283128,South/Central America & Carribean,Brazil,,Brasilia,12,20,1995,74.4
1283129,South/Central America & Carribean,Brazil,,Brasilia,12,21,1995,75.1
1283130,South/Central America & Carribean,Brazil,,Brasilia,12,22,1995,74.2
1283131,South/Central America & Carribean,Brazil,,Brasilia,12,23,1995,73.1
1283132,South/Central America & Carribean,Brazil,,Brasilia,12,24,1995,73.6
1283133,South/Central America & Carribean,Brazil,,Brasilia,12,25,1995,69.1
1283134,South/Central America & Carribean,Brazil,,Brasilia,12,26,1995,70.2
1283135,South/Central America & Carribean,Brazil,,Brasilia,12,27,1995,68.7
1283136,South/Central America & Carribean,Brazil,,Brasilia,12,28,1995,69.8
1283137,South/Central America & Carribean,Brazil,,Brasilia,12,29,1995,68.9
1283138,South/Central America & Carribean,Brazil,,Brasilia,12,30,1995,69.8
