,Region,Country,State,City,Month,Day,Year,AvgTemperature
731297,Europe,Germany,,Bonn,12,12,1995,36.2
731298,Europe,Germany,,Bonn,12,13,1995,-99.0
731299,Europe,Germany,,Bonn,12,14,1995,33.5
731300,Europe,Germany,,Bonn,12,15,1995,30.2
731301,Europe,Germany,,Bonn,12,16,1995,-99.0
731302,Europe,Germany,,Bonn,12,17,1995,-99.0
731303,Europe,Germany,,Bonn,12,18,1995,39.4
731304,Europe,Germany,,Bonn,12,19,1995,-99.0
731305,Europe,Germany,,Bonn,12,20,1995,33.1
731306,Europe,Germany,,Bonn,12,21,1995,-99.0
731307,Europe,Germany,,Bonn,12,22,1995,45.6
731308,Europe,Germany,,Bonn,12,23,1995,-99.0
731309,Europe,Germany,,Bonn,12,24,1995,-99.0
731310,Europe,Germany,,Bonn,12,25,1995,-99.0
731311,Europe,Germany,,Bonn,12,26,1995,-99.0
731312,Europe,Germany,,Bonn,12,27,1995,-99.0
731313,Europe,Germany,,Bonn,12,28,1995,-99.0
731314,Europe,Germany,,Bonn,12,29,1995,-99.0
731315,Europe,Germany,,Bonn,12,30,1995,-99.0
731316,Europe,Germany,,Bonn,12,31,1995,-99.0
731317,Europe,Germany,,Bonn,1,1,1996,-99.0
731318,Europe,Germany,,Bonn,1,2,1996,33.1
731319,Europe,Germany,,Bonn,1,3,1996,31.9
731320,Europe,Germany,,Bonn,1,4,1996,-99.0
731321,Europe,Germany,,Bonn,1,5,1996,26.5
731322,Europe,Germany,,Bonn,1,6,1996,-99.0
731323,Europe,Germany,,Bonn,1,7,1996,-99.0
731324,Europe,Germany,,Bonn,1,8,1996,-99.0
731325,Europe,Germany,,Bonn,1,9,1996,-99.0
731326,Europe,Germany,,Bonn,1,10,1996,40.3
731327,Europe,Germany,,Bonn,1,11,1996,37.8
731328,Europe,Germany,,Bonn,1,12,1996,45.0
731329,Europe,Germany,,Bonn,1,13,1996,-99.0
731330,Europe,Germany,,Bonn,1,14,1996,-99.0
731331,Europe,Germany,,Bonn,1,15,1996,34.5
731332,Europe,Germany,,Bonn,1,16,1996,33.6
731333,Europe,Germany,,Bonn,1,17,1996,30.3
731334,Europe,Germany,,Bonn,1,18,1996,28.6
731335,Europe,Germany,,Bonn,1,19,1996,-99.0
731336,Europe,Germany,,Bonn,1,20,1996,-99.0
731337,Europe,Germany,,Bonn,1,21,1996,-99.0
731338,Europe,Germany,,Bonn,1,22,1996,30.0
731339,Europe,Germany,,Bonn,1,23,1996,25.7
731340,Europe,Germany,,Bonn,1,24,1996,28.3
731341,Europe,Germany,,Bonn,1,25,1996,19.3
731342,Europe,Germany,,Bonn,1,26,1996,-99.0
731343,Europe,Germany,,Bonn,1,27,1996,-99.0
731344,Europe,Germany,,Bonn,1,28,1996,-99.0
731345,Europe,Germany,,Bonn,1,29,1996,28.2
731346,Europe,Germany,,Bonn,1,30,1996,32.5
731347,Europe,Germany,,Bonn,1,31,1996,-99.0
731348,Europe,Germany,,Bonn,2,1,1996,28.8
731349,Europe,Germany,,Bonn,2,2,1996,4.7
731350,Europe,Germany,,Bonn,2,3,1996,-99.0
731351,Europe,Germany,,Bonn,2,4,1996,-99.0
731352,Europe,Germany,,Bonn,2,5,1996,28.0
731353,Europe,Germany,,Bonn,2,6,1996,25.0
731354,Europe,Germany,,Bonn,2,7,1996,21.6
731355,Europe,Germany,,Bonn,2,8,1996,-99.0
731356,Europe,Germany,,Bonn,2,9,1996,32.5
731357,Europe,Germany,,Bonn,2,10,1996,-99.0
731358,Europe,Germany,,Bonn,2,11,1996,-99.0
731359,Europe,Germany,,Bonn,2,12,1996,37.7
731360,Europe,Germany,,Bonn,2,13,1996,-99.0
731361,Europe,Germany,,Bonn,2,14,1996,31.8
731362,Europe,Germany,,Bonn,2,15,1996,-99.0
731363,Europe,Germany,,Bonn,2,16,1996,37.8
731364,Europe,Germany,,Bonn,2,17,1996,-99.0
731365,Europe,Germany,,Bonn,2,18,1996,-99.0
731366,Europe,Germany,,Bonn,2,19,1996,-99.0
731367,Europe,Germany,,Bonn,2,20,1996,-99.0
731368,Europe,Germany,,Bonn,2,21,1996,23.0
731369,Europe,Germany,,Bonn,2,22,1996,24.8
731370,Europe,Germany,,Bonn,2,23,1996,26.6
731371,Europe,Germany,,Bonn,2,24,1996,-99.0
